iter	Logloss
741	0.003361391919
742	0.00336097511
743	0.003360886702
744	0.00336022039
745	0.003359885625
746	0.003359683477
747	0.003356783336
748	0.003356369124
749	0.003354055914
750	0.003353845521
751	0.003353682343
752	0.003350437986
753	0.003350376955
754	0.003349545996
755	0.003344386781
756	0.003341293187
757	0.003340498394
758	0.003339796328
759	0.003338102918
760	0.003335086783
761	0.00333397902
762	0.003333170779
763	0.003332958989
764	0.00333216182
765	0.003329831159
766	0.003329782202
767	0.003329161218
768	0.003328849249
769	0.003326276438
770	0.00332519187
771	0.003324291202
772	0.003322166859
773	0.003321422155
774	0.003320153114
775	0.003319018978
776	0.003317081862
777	0.003316138067
778	0.003315790664
779	0.003314894327
780	0.003314277565
781	0.003313499292
782	0.003313220232
783	0.003313163318
784	0.003312819814
785	0.003312745866
786	0.003311813459
787	0.003310922201
788	0.00331062617
789	0.003310425046
790	0.003309567873
791	0.003308563021
792	0.003308248844
793	0.003306075047
794	0.003305794723
795	0.003305444526
796	0.003304820633
797	0.003303289241
798	0.003303258896
799	0.003300471345
800	0.003299210577
801	0.003299178412
802	0.003297084904
803	0.003297008278
804	0.003295099574
805	0.003294483797
806	0.003294060303
807	0.003292899996
808	0.003291996816
809	0.003291445585
810	0.003291050045
811	0.003289485925
812	0.003289096921
813	0.003288801084
814	0.003286729764
815	0.003286339134
816	0.003285719053
817	0.003285621787
818	0.003284644882
819	0.003284374581
820	0.003283755813
821	0.003282943512
822	0.00328263804
823	0.003281777307
824	0.00328089554
825	0.003280361699
826	0.003280017852
827	0.003279716132
828	0.003279651013
829	0.003279073755
830	0.003277615737
831	0.003277591719
832	0.003276864522
833	0.003276826435
834	0.003276713132
835	0.003274235978
836	0.003273855733
837	0.003273637097
838	0.00327344886
839	0.00327280256
840	0.003272268725
841	0.0032720889
842	0.00327207157
843	0.003269907424
844	0.003267458776
845	0.003265243177
846	0.003263996646
847	0.003263529633
848	0.003260300137
849	0.003259780166
850	0.003258760944
851	0.003258021646
852	0.003257396439
853	0.003257363133
854	0.003257259417
855	0.003256947454
856	0.003256789113
857	0.003255334769
858	0.003255084746
859	0.003254982304
860	0.003253094615
861	0.003251368735
862	0.003250533443
863	0.003249756246
864	0.003249729457
865	0.003249137858
866	0.003249112788
867	0.003248982204
868	0.003248913014
869	0.003246098295
870	0.003245832032
871	0.003244938014
872	0.003244726168
873	0.003244710639
874	0.00324461921
875	0.003242929778
876	0.003241543131
877	0.003241426291
878	0.003240673671
879	0.003240178189
880	0.003240152977
881	0.003240051767
882	0.00323953465
883	0.003239437701
884	0.003239111885
885	0.003238634106
886	0.003238247148
887	0.003237977891
888	0.003235879245
889	0.003234775776
890	0.003234381326
891	0.003234163649
892	0.003233891682
893	0.003233872569
894	0.003232300356
895	0.003231689076
896	0.003231673481
897	0.003230763942
898	0.003230307689
899	0.003230004412
900	0.003228622325
901	0.00322715619
902	0.0032271408
903	0.003226847258
904	0.003225209104
905	0.003224417343
906	0.003224021184
907	0.003223778485
908	0.003223760554
909	0.003221733861
910	0.003220044362
911	0.003214526617
912	0.003214460849
913	0.003213758726
914	0.003212867464
915	0.003211028433
916	0.003210984126
917	0.003210398966
918	0.003210381368
919	0.003210350496
920	0.00320998996
921	0.003209973422
922	0.003205325536
923	0.003203260031
924	0.003202214376
925	0.00320220057
926	0.003201013251
927	0.003198667674
928	0.00319856145
929	0.003197803915
930	0.003197674988
931	0.003197483851
932	0.003197082007
933	0.003195633221
934	0.003195117371
935	0.0031951042
936	0.003192441035
937	0.003190121714
938	0.003189508945
939	0.00318862736
940	0.003186902215
941	0.003186807627
942	0.003184840046
943	0.00318470296
944	0.003184416907
945	0.003183819057
946	0.003182553713
947	0.003181898783
948	0.003181877862
949	0.003181642075
950	0.003179688521
951	0.003179583299
952	0.003179263205
953	0.003178396403
954	0.003178145178
955	0.003176812523
956	0.003175477882
957	0.0031742862
958	0.003173270785
959	0.003173255451
960	0.003173243612
961	0.003172099985
962	0.003171119771
963	0.003171017046
964	0.003171016968
965	0.003171016889
966	0.003171016734
967	0.003171016579
968	0.003171016425
969	0.003171016415
970	0.003171016405
971	0.003171016396
972	0.003171016386
973	0.003171016377
974	0.003171016338
975	0.003171016329
976	0.003171016319
977	0.003171016314
978	0.003171016309
979	0.003171016305
980	0.0031710163
981	0.003171016295
982	0.00317101629
983	0.00317101629
984	0.00317101629
985	0.00317101629
986	0.00317101629
987	0.00317101629
988	0.00317101629
989	0.00317101629
990	0.00317101629
991	0.00317101629
992	0.00317101629
993	0.00317101629
994	0.00317101629
995	0.00317101629
996	0.00317101629
997	0.00317101629
998	0.00317101629
999	0.00317101629
9	0.00332738558
8	0.003456523469
999	0.003456523469
